0.0955594306,0.0001281139,0.0774391459,0.0265088968,1.92171e-05,4.12811e-05,0.1074113879,0.0172690391,2.56228e-05,6.4057e-06,0,0.0018597865,0.2491893238,0.0010128114,0.0001615658,2.1352e-06,0.0403565836,0.0002135231,0.022516726,0.0072797153,1.35231e-05,0,0.0120747331,0.0037551601,3.5587e-06,1.06762e-05,0,7.117e-07,0.0435921708,0.0001530249,0.0912348754,0.0526989324,0.0188533808,0.0017530249,0.0006953737,5.69395e-05,0.0001914591,7.8292e-06,9.9644e-06,0,7.117e-07,2.1352e-06,5.19573e-05,7.117e-07,0.0001345196,2.1352e-06,1.70819e-05,1.4235e-06,7.04626e-05,8.5409e-06,0.0010384342,6.4057e-06,6.04982e-05,0,0.0001231317,0,0.0139330961,7.11744e-05,0.0001814947,4.9822e-06,0.0066640569,1.77936e-05,0.002947331,8.6121e-05,0.0069359431,1.63701e-05,0.0016,3.77224e-05,7.75801e-05,4.2705e-06,0.0041096085,0.0008491103,0.0316811388,0.0015423488,0.0031323843,0.0002213523,0.0188163701,0.0017508897,4.2705e-06,7.117e-07,0.0001651246,7.117e-07,1.63701e-05,0,0.0023736655,7.1174e-06,1.06762e-05,0,0.001086121,2.1352e-06
6.82927e-05,0.1073714286,0.0043923345,0.1144062718,5.5749e-06,0.0002243902,0.0007888502,0.1505721254,4.1812e-06,4.5993e-05,0.0004898955,0,0.000502439,0.1358,3.4843e-06,0.0001094077,5.85366e-05,0.0443714286,0.0011463415,0.0351853659,0,0,0.0008,0.0089351916,1.3937e-06,5.36585e-05,0,1.3937e-06,7.38676e-05,0.0931414634,0.0102940767,0.0141456446,0.0012738676,0.0057407666,0.0001114983,0.0002864111,9.7561e-06,6.6899e-05,0,5.5749e-06,0,1.88153e-05,0,1.46341e-05,0,4.52962e-05,0,1.60279e-05,0,8.01394e-05,1.3937e-06,0.0001449477,0,0,0,2.50871e-05,2.22997e-05,0.006430662,5.5749e-06,0.0002362369,9.7561e-06,0.0009581882,5.5749e-06,0.0053261324,3.4843e-06,0.0008940767,4.25087e-05,0.0007031359,4.1812e-06,0.0001616725,0.0001066202,0.0062160279,0.0008439024,0.0338090592,0.0001393728,0.0098843206,0.0006111498,0.018374216,1.3937e-06,3.41463e-05,1.3937e-06,0.0006947735,0,0,1.39373e-05,0.0011170732,0,1.3937e-06,4.878e-06,0.0001595819
0.00724,1.3913e-05,0.0425648696,0.0097488696,2.74783e-05,0.0002605217,0.1927074783,0.0088250435,0.0008907826,0.0008149565,0.125149913,0.0002045217,0,0.0009130435,0.0481074783,7.13043e-05,0.0010653913,1.91304e-05,0.0013996522,0.0006521739,7.3043e-06,6.957e-07,0.0118702609,0.000984,6.9565e-06,3.89565e-05,0,2.4348e-06,0.0587648696,3.75652e-05,0.025029913,0.0153126957,0.0017363478,0.0002587826,0.0002326957,2.74783e-05,9.53043e-05,4.1739e-06,5.913e-06,0,6.957e-07,1.0435e-06,2.53913e-05,6.957e-07,7.82609e-05,1.0435e-06,1.35652e-05,0,2.85217e-05,3.8261e-06,0.0003213913,1.3913e-06,2.95652e-05,0,6.88696e-05,0,0.0017252174,4.1739e-06,4.27826e-05,6.957e-07,0.0008062609,6.957e-07,0.0006076522,6.2609e-06,0.0009377391,6.957e-07,0.000514087,1.46087e-05,3.72174e-05,6.957e-07,0.0029707826,0.0003353043,0.0669248696,0.0011965217,0.011706087,0.0002754783,0.0205137391,0.0007502609,2.7826e-06,0,0.0002525217,3.478e-07,9.7391e-06,0,0.0016281739,1.7391e-06,5.5652e-06,0,0.0007850435,3.478e-07
1.62281e-05,0.0033982456,0.002775,0.0415868421,1.66667e-05,0.000772807,0.001672807,0.189025,3.81579e-05,0.0012969298,0.0003833333,0.0922578947,0.0012122807,0,3.20175e-05,0.0448390351,6.5789e-06,0.0011232456,6.14035e-05,0.0013947368,0,2.6316e-06,0.0014723684,0.007004386,5.7018e-06,0.0001684211,0,1.18421e-05,0.0002004386,0.1110583333,0.0078785088,0.0147938596,6.14035e-05,0.0020811404,4.60526e-05,0.0001600877,1.3158e-06,0.0002662281,0,1.71053e-05,0,0.0003324561,0,3.59649e-05,1.7544e-06,2.0614e-05,0,2.19298e-05,0,8.77193e-05,2.193e-06,4.82456e-05,0,1.7544e-06,4.386e-07,3.77193e-05,1.22807e-05,0.0007100877,3.5088e-06,6.00877e-05,6.1404e-06,0.0002381579,5.7018e-06,0.0011675439,2.193e-06,0.0001600877,2.67544e-05,0.0002320175,2.6316e-06,8.3333e-06,0.0001096491,0.0208083333,0.0018013158,0.1217951754,0.0004364035,0.0134451754,0.0009916667,0.0312807018,0,4.386e-06,8.772e-07,4.03509e-05,0,3.9474e-06,5.2632e-06,0.0001210526,0,2.6316e-06,3.0702e-06,2.89474e-05
1.5122e-05,4.878e-07,0.0110073171,0.00182,0.1008526829,0.0003029268,0.030082439,0.0014429268,0.0738517073,0.00044,0.000104878,2.439e-06,0.1018658537,0.0001526829,0,0.0001014634,2.9268e-06,4.878e-07,1.46341e-05,1.21951e-05,4.29268e-05,4.878e-07,0.0030868293,0.0003673171,0.0089760976,4.58537e-05,0.0087039024,1.9512e-06,0.0962053659,1.4634e-06,0.0024804878,0.0010234146,0.0001419512,6.3415e-06,4.34146e-05,2.9268e-06,0.001337561,0,3.80488e-05,0,0,0,0.0002721951,0,2.97561e-05,0,0.0005019512,0,7.5122e-05,4.878e-07,0.000364878,0,0.0001419512,0,3.70732e-05,0,1.41463e-05,0,1.4634e-06,4.878e-07,4.3902e-06,0,4.878e-06,0,2.9268e-06,0,4.34146e-05,3.4146e-06,6.8293e-06,0,0.0010258537,4.92683e-05,0.03592,0.0001063415,0.0057219512,3.26829e-05,0.0073131707,6.58537e-05,0,0,1.07317e-05,0,0.0030414634,0,0.0001497561,0,4.878e-06,0,4.58537e-05,0
0,4.74576e-05,8.89831e-05,0.0019957627,1.27119e-05,0.0180084746,0.0001237288,0.0569186441,3.38983e-05,0.0697228814,1.6949e-06,0.0006635593,5e-05,0.1263423729,2.11864e-05,0,0,0.0002423729,1.6949e-06,2.9661e-05,0,0,2.28814e-05,0.0001974576,0,6.69492e-05,0,1.01695e-05,9.322e-06,0.0552584746,4.83051e-05,0.0004228814,1.6949e-06,2.11864e-05,0.0001601695,0.0001872881,4.2373e-06,0.0179754237,0,0.0015211864,0,0.0244372881,8.475e-07,0.0009644068,0,0.0001101695,0,0.0008245763,0,0.0005788136,8.475e-07,0.0001288136,0,8.4746e-06,0,0.0021788136,2.5424e-06,0.0003474576,1.6949e-06,3.55932e-05,5.0847e-06,0.0001033898,8.475e-07,0.0004881356,8.475e-07,4.57627e-05,1.69492e-05,0.0001237288,8.475e-07,4.2373e-06,3.3898e-06,0.0146135593,5.42373e-05,0.099529661,1.77966e-05,0.0057237288,2.20339e-05,0.0094059322,8.475e-07,8.475e-07,3.3898e-06,1.52542e-05,0,0.0004618644,4.2373e-06,0.0014067797,0,0.0002610169,0,0.0003186441
0.1201423077,3.17308e-05,0.0324009615,0.0031,8.6538e-06,3.8462e-06,0.0275807692,0.0008903846,2.5e-05,2.8846e-06,0.0487942308,0.0001076923,0.0095951923,3.84615e-05,0.0001067308,0,0,2.59615e-05,0.0016192308,0.0015144231,9.615e-07,0,0.0015586538,7.78846e-05,9.615e-07,0,0,0,0.1483884615,1.44231e-05,0.0074528846,0.0051288462,0.0004586538,0.0010067308,0.0001048077,2.78846e-05,8.6538e-06,1.9231e-06,1.92308e-05,0,9.615e-07,0,1.63462e-05,0,5.48077e-05,0,2.8846e-06,0,2.40385e-05,2.8846e-06,0.0002278846,1.9231e-06,2.11538e-05,0,6.92308e-05,0,0.1740903846,1.05769e-05,0.0003076923,5.7692e-06,0.0045028846,0,0.1051846154,7.6923e-06,0.0006480769,0,0.0010817308,2.5e-05,0.0001038462,6.7308e-06,0.0001807692,3.55769e-05,0.0391576923,0.0001086538,0.0062163462,7.01923e-05,0.0024096154,0.0001692308,0.0343798077,0,0.0337644231,2.8846e-06,1.25e-05,0,0.0029288462,9.615e-07,8.6538e-06,0,0.0009461538,0
2.08145e-05,0.0067040724,0.0007846154,0.0084923077,0,1.99095e-05,5.24887e-05,0.0016895928,0,1.99095e-05,3.52941e-05,0.0762371041,9.0498e-06,0.0012090498,9.05e-07,0.0001864253,1.53846e-05,0,0.0002506787,0.0037909502,0,0,1.53846e-05,0.0001285068,0,3.6199e-06,0,0,8.1448e-06,0.0450099548,0.0012072398,0.0014208145,0.0002868778,0.0011031674,0.0002027149,0.0003095023,5.4299e-06,2.80543e-05,9.05e-07,2.7149e-06,0,1.90045e-05,0,1.17647e-05,9.05e-07,3.8914e-05,0,1.17647e-05,0,5.06787e-05,0,0.0001248869,0,0,0,1.08597e-05,2.08145e-05,0.1042434389,4.25339e-05,0.0004868778,1.44796e-05,0.0032524887,9.9548e-06,0.1025113122,0,0.0005837104,0.0002533937,0.0015031674,5.4299e-06,0.0001040724,6.3348e-06,0.000360181,6.42534e-05,0.0531085973,1.71946e-05,0.007038009,5.97285e-05,0.0037221719,9.05e-07,0.0017972851,7.2398e-06,0.014161086,0,0,1.81e-06,0.0010045249,0,0,9.05e-07,0.0001257919
0.0022794224,0.0012101083,0.1637126354,0.0617841155,6.4982e-06,6.4982e-06,0.0062108303,0.0056924188,8.6643e-06,1.444e-06,0.0051725632,0.0013184116,0.001499639,0.0001299639,1.73285e-05,1.444e-06,0.0009263538,0.0005119134,0,0.0519075812,7.22e-07,0,0.0155841155,0.0002418773,7.22e-07,7.22e-07,7.22e-07,0,0.0005631769,0.0001638989,0.0660649819,0.0375696751,0.1575610108,0.0996505415,6.42599e-05,1.80505e-05,7.36462e-05,4.3321e-06,0,7.22e-07,0,1.444e-06,6.4982e-06,7.22e-07,5.0542e-06,2.1661e-06,4.3321e-06,7.22e-07,2.8881e-06,7.2202e-06,4.62094e-05,4.3321e-06,3.6101e-06,0,1.51625e-05,1.444e-06,0.0007039711,0.000465704,0.0003191336,3.4657e-05,8.37545e-05,7.9422e-06,8.30325e-05,4.18773e-05,7.00361e-05,1.80505e-05,0.0019249097,0.0002490975,0.0434548736,0.000467148,0.0015436823,0.0008187726,0.0152584838,0.0012425993,0.0042368231,0.0008064982,0.0133877256,0.0029509025,0,0,1.29964e-05,6.4982e-06,2.8881e-06,0,0.0002555957,1.08303e-05,2.1661e-06,0,0.0001444043,2.8881e-06
0.0007414538,0.0061442043,0.0279842829,0.2011009823,6.32613e-05,0.0015803536,0.0024891945,0.0085445972,2.7112e-05,0.0001147348,0.0013308448,0.0134636542,0.0006589391,0.0008349705,2.39686e-05,4.95088e-05,0.0003693517,0.0013960707,0.0424750491,0,0,3.5363e-06,0.0008652259,0.0339233792,1.29666e-05,0.0004275049,0,2.27898e-05,0.0002294695,0.0005469548,0.0574396857,0.0424133595,0.0600612967,0.2734121807,3.37917e-05,0.0006420432,2.55403e-05,2.00393e-05,0,1.1788e-06,0,6.6798e-06,1.9646e-06,3.69352e-05,1.9646e-06,1.29666e-05,7.859e-07,8.6444e-06,7.859e-07,3.06483e-05,1.02161e-05,2.55403e-05,1.1788e-06,0,1.9646e-06,2.3576e-06,6.32613e-05,0.0033599214,2.51473e-05,0.0002962672,1.53242e-05,7.50491e-05,1.37525e-05,0.0003520629,9.8232e-06,9.43026e-05,0.0002011788,0.0102176817,0.0100565815,0.0611053045,0.0004168959,0.0050990177,0.0018605108,0.0075595285,0.0003976424,0.005053831,0.0022915521,0.0191952849,0,2.7505e-06,6.2868e-06,1.49312e-05,7.859e-07,3.929e-07,4.47937e-05,5.81532e-05,7.859e-07,0,2.27898e-05,1.41454e-05
0,0,0.0001446809,0,0.0199595745,0,1.2766e-05,0,4.2553e-06,0,0,0,2.1277e-06,0,3.40426e-05,0,0,0,0,0,0,0.0030085106,0.0011808511,0,0.0010255319,0.0002191489,0.1195595745,0.0002638298,0.0002957447,0,0.0516276596,1.06383e-05,0.0001553191,0,2.1277e-06,0,0.0001382979,0,2.97872e-05,0,0.0001319149,0,6.383e-06,0,2.1277e-06,0,4.04255e-05,0,4.2553e-06,0,4.2553e-06,0,2.1277e-06,0,1.48936e-05,0,0,0,0,0,0,0,0,0,0,0,2.1277e-06,0,0,0,0.2022553191,0,0.0115021277,2.1277e-06,4.46809e-05,0,1.2766e-05,2.1277e-06,0,0,0,0,6.383e-06,0,8.5106e-06,0,2.1277e-06,0,0,0
0,0,5e-05,0.0006269231,7.6923e-06,0.0020269231,2.30769e-05,5.38462e-05,7.6923e-06,1.92308e-05,3.8462e-06,3.8462e-06,1.15385e-05,0,7.6923e-06,0,0,0,0,3.8462e-06,0.0111346154,0,1.53846e-05,0.0002653846,0,0.0937269231,6.53846e-05,0.0063615385,3.8462e-06,0,0.0005192308,0.0631307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1783923077,7.6923e-06,0.0001192308,0,0,3.8462e-06,0,0,0,0,0,0,0.0001769231,0,0,0,0,0,0
0.0001845036,1.01695e-05,0.3030707022,0.0201830508,0.0272503632,0.0017583535,0.0335012107,0.0190276029,0.000240678,0.0007675545,0.0041636804,0.0002411622,0.0062421308,0.0019355932,0.0003501211,1.1138e-05,8.37772e-05,1.16223e-05,0.0129941889,0.0007230024,0.0036043584,2.0339e-05,0,0.0020343826,0.0139970944,0.0002445521,0.0001026634,6.7797e-06,0.0011874092,6.53753e-05,0.1343302663,0.0349854722,0.0248319613,0.0003094431,0.0066532688,1.01695e-05,6.73123e-05,4.8426e-06,9.685e-07,4.843e-07,2.4213e-06,9.685e-07,0.0001661017,0,8.08717e-05,4.843e-07,4.3584e-06,0,2.4213e-06,4.3584e-06,2.56659e-05,2.4213e-06,2.4213e-06,0,3.3898e-06,0,0.0001196126,3.8741e-06,6.2954e-06,4.843e-07,3.3414e-05,1.4528e-06,3.43826e-05,4.3584e-06,2.51816e-05,1.4528e-06,0.0053869249,1.1138e-05,3.1477e-05,0,0.0057171913,0.000725908,0.0191355932,0.0025394673,0.0044430993,0.0005075061,0.0111990315,0.0016009685,4.843e-07,0,1.06538e-05,0,4.843e-07,0,4.35835e-05,4.843e-07,0,0,1.93705e-05,0
3.769e-05,1.76292e-05,0.0087191489,0.4023130699,0.000874772,0.0223392097,0.0064778116,0.0239489362,0.0012662614,0.0004978723,0.0012455927,0.0012620061,0.0034079027,0.0020413374,0.0008,0.0001294833,2.67477e-05,2.00608e-05,0.0004395137,0.043287538,0,0.0001659574,0.0047234043,0,0.0001410334,0.0319343465,0,0.0003161094,0.0004571429,0.0001197568,0.0198620061,0.1428595745,0.0001671733,0.0409866261,2.97872e-05,0.0009580547,2.12766e-05,2.67477e-05,6.079e-07,0,0,3.6474e-06,2.4316e-06,2.91793e-05,0,3.6474e-06,6.079e-07,4.2553e-06,1.2158e-06,1.94529e-05,2.4316e-06,6.6869e-06,0,0,6.079e-07,0,2.61398e-05,1.03343e-05,3.0395e-06,3.0395e-06,6.6869e-06,3.6474e-06,8.5106e-06,2.4924e-05,4.2553e-06,1.8237e-06,3.16109e-05,0.0009823708,3.0395e-06,3.22188e-05,0.0003319149,0.0038103343,0.0036826748,0.0076079027,0.0008632219,0.0007957447,0.0021963526,0.0071696049,0,0,1.8237e-06,6.079e-07,0,0,9.1185e-06,1.8237e-06,0,0,4.2553e-06,6.079e-07
